/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 14:12:43,482 - INFO - fetching guardian page 1 for Mozambique (2016-07-01 to 2016-09-30)
2025-11-16 14:12:43,967 - INFO - fetched 0 relevant articles for Mozambique after filtering
2025-11-16 14:12:45,075 - INFO - fetching guardian page 1 for Mozambique (2016-10-01 to 2016-12-31)
2025-11-16 14:12:45,631 - INFO - fetched 0 relevant articles for Mozambique after filtering
2025-11-16 14:12:46,737 - INFO - ✓ completed Mozambique 2016 (309 articles)
2025-11-16 14:12:46,737 - INFO - using guardian api for New Zealand 2010
2025-11-16 14:12:46,737 - INFO - using guardian api key: ea1edef5...
2025-11-16 14:12:46,738 - INFO - fetching guardian page 1 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:48,342 - INFO - fetching guardian page 2 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:50,038 - INFO - fetching guardian page 3 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:51,739 - INFO - fetching guardian page 4 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:53,398 - INFO - fetching guardian page 5 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:55,059 - INFO - fetching guardian page 6 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:56,732 - INFO - fetching guardian page 7 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:12:58,408 - INFO - fetching guardian page 8 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:00,141 - INFO - fetching guardian page 9 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:01,743 - INFO - fetching guardian page 10 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:03,437 - INFO - fetching guardian page 11 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:05,124 - INFO - fetching guardian page 12 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:06,853 - INFO - fetching guardian page 13 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:08,516 - INFO - fetching guardian page 14 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:10,105 - INFO - fetching guardian page 15 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:11,724 - INFO - fetching guardian page 16 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:13,391 - INFO - fetching guardian page 17 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:15,084 - INFO - fetching guardian page 18 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:16,788 - INFO - fetching guardian page 19 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:18,483 - INFO - fetching guardian page 20 for New Zealand (2010-01-01 to 2010-03-31)
2025-11-16 14:13:20,090 - INFO - fetched 9 relevant articles for New Zealand after filtering
2025-11-16 14:13:21,201 - INFO - fetching guardian page 1 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:22,838 - INFO - fetching guardian page 2 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:24,537 - INFO - fetching guardian page 3 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:26,218 - INFO - fetching guardian page 4 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:27,915 - INFO - fetching guardian page 5 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:29,539 - INFO - fetching guardian page 6 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:31,234 - INFO - fetching guardian page 7 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:32,912 - INFO - fetching guardian page 8 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:34,608 - INFO - fetching guardian page 9 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:36,305 - INFO - fetching guardian page 10 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:37,920 - INFO - fetching guardian page 11 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:39,621 - INFO - fetching guardian page 12 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:41,317 - INFO - fetching guardian page 13 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:43,004 - INFO - fetching guardian page 14 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:44,694 - INFO - fetching guardian page 15 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:46,286 - INFO - fetching guardian page 16 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:47,884 - INFO - fetching guardian page 17 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:49,585 - INFO - fetching guardian page 18 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:51,262 - INFO - fetching guardian page 19 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:52,948 - INFO - fetching guardian page 20 for New Zealand (2010-04-01 to 2010-06-30)
2025-11-16 14:13:54,659 - INFO - fetched 7 relevant articles for New Zealand after filtering
2025-11-16 14:13:55,767 - INFO - fetching guardian page 1 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:13:57,440 - INFO - fetching guardian page 2 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:13:59,110 - INFO - fetching guardian page 3 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:00,792 - INFO - fetching guardian page 4 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:02,522 - INFO - fetching guardian page 5 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:04,157 - INFO - fetching guardian page 6 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:05,832 - INFO - fetching guardian page 7 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:07,513 - INFO - fetching guardian page 8 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:09,340 - INFO - fetching guardian page 9 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:10,940 - INFO - fetching guardian page 10 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:12,545 - INFO - fetching guardian page 11 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:14,221 - INFO - fetching guardian page 12 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:15,901 - INFO - fetching guardian page 13 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:17,570 - INFO - fetching guardian page 14 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:19,293 - INFO - fetching guardian page 15 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:20,919 - INFO - fetching guardian page 16 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:22,602 - INFO - fetching guardian page 17 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:24,311 - INFO - fetching guardian page 18 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:25,971 - INFO - fetching guardian page 19 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:27,680 - INFO - fetching guardian page 20 for New Zealand (2010-07-01 to 2010-09-30)
2025-11-16 14:14:29,338 - INFO - fetched 8 relevant articles for New Zealand after filtering
2025-11-16 14:14:30,444 - INFO - fetching guardian page 1 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:32,071 - INFO - fetching guardian page 2 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:33,725 - INFO - fetching guardian page 3 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:35,430 - INFO - fetching guardian page 4 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:37,124 - INFO - fetching guardian page 5 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:38,730 - INFO - fetching guardian page 6 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:40,446 - INFO - fetching guardian page 7 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:42,127 - INFO - fetching guardian page 8 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:43,805 - INFO - fetching guardian page 9 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:45,517 - INFO - fetching guardian page 10 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:47,114 - INFO - fetching guardian page 11 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:48,827 - INFO - fetching guardian page 12 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:50,507 - INFO - fetching guardian page 13 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:52,209 - INFO - fetching guardian page 14 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:53,897 - INFO - fetching guardian page 15 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:55,485 - INFO - fetching guardian page 16 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:57,136 - INFO - fetching guardian page 17 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:14:58,779 - INFO - fetching guardian page 18 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:15:00,473 - INFO - fetching guardian page 19 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:15:02,160 - INFO - fetching guardian page 20 for New Zealand (2010-10-01 to 2010-12-31)
2025-11-16 14:15:03,865 - INFO - fetched 11 relevant articles for New Zealand after filtering
2025-11-16 14:15:04,970 - INFO - ✓ completed New Zealand 2010 (234 articles)
2025-11-16 14:15:04,970 - INFO - using guardian api for New Zealand 2011
2025-11-16 14:15:04,970 - INFO - using guardian api key: ea1edef5...
2025-11-16 14:15:04,970 - INFO - fetching guardian page 1 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:06,653 - INFO - fetching guardian page 2 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:08,313 - INFO - fetching guardian page 3 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:10,034 - INFO - fetching guardian page 4 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:11,725 - INFO - fetching guardian page 5 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:13,355 - INFO - fetching guardian page 6 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:15,031 - INFO - fetching guardian page 7 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:16,731 - INFO - fetching guardian page 8 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:18,398 - INFO - fetching guardian page 9 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:20,113 - INFO - fetching guardian page 10 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:21,732 - INFO - fetching guardian page 11 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:23,330 - INFO - fetching guardian page 12 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:24,984 - INFO - fetching guardian page 13 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:26,731 - INFO - fetching guardian page 14 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:28,394 - INFO - fetching guardian page 15 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:30,079 - INFO - fetching guardian page 16 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:31,717 - INFO - fetching guardian page 17 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:33,391 - INFO - fetching guardian page 18 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:35,060 - INFO - fetching guardian page 19 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:36,772 - INFO - fetching guardian page 20 for New Zealand (2011-01-01 to 2011-03-31)
2025-11-16 14:15:38,495 - INFO - fetched 6 relevant articles for New Zealand after filtering
2025-11-16 14:15:39,605 - INFO - fetching guardian page 1 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:41,294 - INFO - fetching guardian page 2 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:42,935 - INFO - fetching guardian page 3 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:44,641 - INFO - fetching guardian page 4 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:46,337 - INFO - fetching guardian page 5 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:47,953 - INFO - fetching guardian page 6 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:49,635 - INFO - fetching guardian page 7 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:51,324 - INFO - fetching guardian page 8 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:53,016 - INFO - fetching guardian page 9 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:54,719 - INFO - fetching guardian page 10 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:56,339 - INFO - fetching guardian page 11 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:58,021 - INFO - fetching guardian page 12 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:15:59,697 - INFO - fetching guardian page 13 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:01,416 - INFO - fetching guardian page 14 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:03,113 - INFO - fetching guardian page 15 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:04,741 - INFO - fetching guardian page 16 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:06,423 - INFO - fetching guardian page 17 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:08,102 - INFO - fetching guardian page 18 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:09,797 - INFO - fetching guardian page 19 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:11,501 - INFO - fetching guardian page 20 for New Zealand (2011-04-01 to 2011-06-30)
2025-11-16 14:16:13,231 - INFO - fetched 3 relevant articles for New Zealand after filtering
2025-11-16 14:16:14,338 - INFO - fetching guardian page 1 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:15,966 - INFO - fetching guardian page 2 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:17,667 - INFO - fetching guardian page 3 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:19,358 - INFO - fetching guardian page 4 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:20,962 - INFO - fetching guardian page 5 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:22,674 - INFO - fetching guardian page 6 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:24,346 - INFO - fetching guardian page 7 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:26,070 - INFO - fetching guardian page 8 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:27,750 - INFO - fetching guardian page 9 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:29,365 - INFO - fetching guardian page 10 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:31,058 - INFO - fetching guardian page 11 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:32,743 - INFO - fetching guardian page 12 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:34,459 - INFO - fetching guardian page 13 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:36,140 - INFO - fetching guardian page 14 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:37,761 - INFO - fetching guardian page 15 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:39,449 - INFO - fetching guardian page 16 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:41,141 - INFO - fetching guardian page 17 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:42,828 - INFO - fetching guardian page 18 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:44,527 - INFO - using guardian api key: 54917b96...
2025-11-16 14:16:44,527 - INFO - fetching guardian page 19 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:46,154 - INFO - fetching guardian page 20 for New Zealand (2011-07-01 to 2011-09-30)
2025-11-16 14:16:47,839 - INFO - fetched 10 relevant articles for New Zealand after filtering
2025-11-16 14:16:48,951 - INFO - fetching guardian page 1 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:50,570 - INFO - fetching guardian page 2 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:52,281 - INFO - fetching guardian page 3 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:53,961 - INFO - fetching guardian page 4 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:55,589 - INFO - fetching guardian page 5 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:57,277 - INFO - fetching guardian page 6 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:16:58,950 - INFO - fetching guardian page 7 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:00,653 - INFO - fetching guardian page 8 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:02,350 - INFO - fetching guardian page 9 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:03,951 - INFO - fetching guardian page 10 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:05,659 - INFO - fetching guardian page 11 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:07,343 - INFO - fetching guardian page 12 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:09,046 - INFO - fetching guardian page 13 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:10,925 - INFO - fetching guardian page 14 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:12,639 - INFO - fetching guardian page 15 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:14,410 - INFO - fetching guardian page 16 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:16,336 - INFO - fetching guardian page 17 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:17,969 - INFO - fetching guardian page 18 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:19,657 - INFO - fetching guardian page 19 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:21,282 - INFO - fetching guardian page 20 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 14:17:22,969 - INFO - fetched 8 relevant articles for New Zealand after filtering
2025-11-16 14:17:24,084 - INFO - ✓ completed New Zealand 2011 (218 articles)
2025-11-16 14:17:24,084 - INFO - using guardian api for New Zealand 2012
2025-11-16 14:17:24,084 - INFO - using guardian api key: 54917b96...
