/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 13:42:31,253 - INFO - fetching guardian page 9 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:32,958 - INFO - fetching guardian page 10 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:34,600 - INFO - fetching guardian page 11 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:36,274 - INFO - fetching guardian page 12 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:37,955 - INFO - fetching guardian page 13 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:39,661 - INFO - fetching guardian page 14 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:41,346 - INFO - fetching guardian page 15 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:42,969 - INFO - fetching guardian page 16 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:44,677 - INFO - fetching guardian page 17 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:46,368 - INFO - fetching guardian page 18 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:48,160 - INFO - fetching guardian page 19 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:49,801 - INFO - fetching guardian page 20 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:51,486 - INFO - fetched 9 relevant articles for New Zealand after filtering
2025-11-16 13:42:52,592 - INFO - ✓ completed New Zealand 2014 (300 articles)
2025-11-16 13:42:52,592 - INFO - using guardian api for New Zealand 2015
2025-11-16 13:42:52,593 - INFO - using guardian api key: c1bb1584...
2025-11-16 13:42:52,593 - INFO - fetching guardian page 1 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:42:54,222 - INFO - fetching guardian page 2 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:42:55,905 - INFO - fetching guardian page 3 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:42:57,613 - INFO - fetching guardian page 4 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:42:59,349 - INFO - fetching guardian page 5 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:01,049 - INFO - fetching guardian page 6 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:02,764 - INFO - fetching guardian page 7 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:04,419 - INFO - fetching guardian page 8 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:06,160 - INFO - fetching guardian page 9 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:07,864 - INFO - fetching guardian page 10 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:09,561 - INFO - fetching guardian page 11 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:11,249 - INFO - fetching guardian page 12 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:13,029 - INFO - fetching guardian page 13 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:14,683 - INFO - fetching guardian page 14 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:16,472 - INFO - fetching guardian page 15 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:18,121 - INFO - fetching guardian page 16 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:19,796 - INFO - fetching guardian page 17 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:21,482 - INFO - fetching guardian page 18 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:23,183 - INFO - fetching guardian page 19 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:24,856 - INFO - fetching guardian page 20 for New Zealand (2015-01-01 to 2015-03-31)
2025-11-16 13:43:26,527 - INFO - fetched 12 relevant articles for New Zealand after filtering
2025-11-16 13:43:27,635 - INFO - fetching guardian page 1 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:29,369 - INFO - fetching guardian page 2 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:31,035 - INFO - fetching guardian page 3 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:32,724 - INFO - fetching guardian page 4 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:34,371 - INFO - fetching guardian page 5 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:36,117 - INFO - fetching guardian page 6 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:37,865 - INFO - fetching guardian page 7 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:39,559 - INFO - fetching guardian page 8 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:41,266 - INFO - fetching guardian page 9 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:42,987 - INFO - fetching guardian page 10 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:44,788 - INFO - fetching guardian page 11 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:46,456 - INFO - fetching guardian page 12 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:48,149 - INFO - fetching guardian page 13 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:49,832 - INFO - fetching guardian page 14 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:51,593 - INFO - fetching guardian page 15 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:53,231 - INFO - fetching guardian page 16 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:54,930 - INFO - fetching guardian page 17 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:56,611 - INFO - fetching guardian page 18 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:58,299 - INFO - fetching guardian page 19 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:43:59,992 - INFO - fetching guardian page 20 for New Zealand (2015-04-01 to 2015-06-30)
2025-11-16 13:44:01,630 - INFO - fetched 9 relevant articles for New Zealand after filtering
2025-11-16 13:44:02,736 - INFO - fetching guardian page 1 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:04,359 - INFO - fetching guardian page 2 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:06,052 - INFO - fetching guardian page 3 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:07,730 - INFO - fetching guardian page 4 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:09,426 - INFO - fetching guardian page 5 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:11,065 - INFO - fetching guardian page 6 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:12,757 - INFO - fetching guardian page 7 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:14,444 - INFO - fetching guardian page 8 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:16,125 - INFO - fetching guardian page 9 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:17,814 - INFO - fetching guardian page 10 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:19,451 - INFO - fetching guardian page 11 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:21,136 - INFO - fetching guardian page 12 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:22,842 - INFO - fetching guardian page 13 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:24,522 - INFO - fetching guardian page 14 for New Zealand (2015-07-01 to 2015-09-30)
2025-11-16 13:44:26,229 - INFO - fetching guardian page 15 for New Zealand (2015-07-01 to 2015-09-30)
